Day,Outdoor Temperature [TC] (°C)
20/01/2019 09:31,27.55
20/01/2019 10:01,28.33
20/01/2019 10:31,28.80
20/01/2019 11:01,28.73
20/01/2019 11:31,28.55
20/01/2019 12:01,29.13
20/01/2019 12:31,29.55
20/01/2019 13:01,29.42
20/01/2019 13:31,27.92
20/01/2019 14:01,26.00
20/01/2019 14:31,25.33
20/01/2019 15:01,25.48
20/01/2019 15:31,25.88
20/01/2019 16:01,25.90
20/01/2019 16:31,25.90
20/01/2019 17:01,25.90
20/01/2019 17:31,25.73
20/01/2019 18:01,25.52
20/01/2019 18:31,25.28
20/01/2019 19:01,25.12
20/01/2019 19:31,25.10
20/01/2019 20:01,25.10
20/01/2019 20:31,25.10
20/01/2019 21:01,25.10
20/01/2019 21:31,25.10
20/01/2019 22:01,25.10
20/01/2019 22:31,25.10
20/01/2019 23:01,25.07
20/01/2019 23:31,25.00
21/01/2019 00:01,25.00
21/01/2019 00:31,24.88
21/01/2019 01:01,24.77
21/01/2019 01:31,24.63
21/01/2019 02:01,24.52
21/01/2019 02:31,24.47
21/01/2019 03:01,24.40
21/01/2019 03:31,24.40
21/01/2019 04:01,24.40
21/01/2019 04:31,24.48
21/01/2019 05:01,24.53
21/01/2019 05:31,24.67
21/01/2019 06:01,24.93
21/01/2019 06:31,25.08
21/01/2019 07:01,25.12
21/01/2019 07:31,25.68
21/01/2019 08:01,25.98
21/01/2019 08:31,26.63
21/01/2019 09:01,27.00
21/01/2019 09:31,27.32
21/01/2019 10:01,27.55
21/01/2019 10:31,27.92
21/01/2019 11:01,28.28
21/01/2019 11:31,27.95
21/01/2019 12:01,27.83
21/01/2019 12:31,28.03
21/01/2019 13:01,28.30
21/01/2019 13:31,28.35
21/01/2019 14:01,28.23
21/01/2019 14:31,28.28
21/01/2019 15:01,27.97
21/01/2019 15:31,27.67
21/01/2019 16:01,27.32
21/01/2019 16:31,26.50
21/01/2019 17:01,25.22
21/01/2019 17:31,25.05
21/01/2019 18:01,25.00
21/01/2019 18:31,25.00
21/01/2019 19:01,24.90
21/01/2019 19:31,24.90
21/01/2019 20:01,24.90
21/01/2019 20:31,24.87
21/01/2019 21:01,24.80
21/01/2019 21:31,24.83
21/01/2019 22:01,24.90
21/01/2019 22:31,24.98
21/01/2019 23:01,25.00
21/01/2019 23:31,25.00
22/01/2019 00:01,24.97
22/01/2019 00:31,24.85
22/01/2019 01:01,24.72
22/01/2019 01:31,24.55
22/01/2019 02:01,24.48
22/01/2019 02:31,24.40
22/01/2019 03:01,24.40
22/01/2019 03:31,24.40
22/01/2019 04:01,24.43
22/01/2019 04:31,24.53
22/01/2019 05:01,24.60
22/01/2019 05:31,24.68
22/01/2019 06:01,24.82
22/01/2019 06:31,24.97
22/01/2019 07:01,25.07
22/01/2019 07:31,25.20
22/01/2019 08:01,25.75
22/01/2019 08:31,25.92
22/01/2019 09:01,26.23
22/01/2019 09:31,27.02
22/01/2019 10:01,27.12
22/01/2019 10:31,26.98
22/01/2019 11:01,27.18
22/01/2019 11:31,27.08
22/01/2019 12:01,26.77
22/01/2019 12:31,26.05
22/01/2019 13:01,25.87
22/01/2019 13:31,25.65
22/01/2019 14:01,25.20
22/01/2019 14:31,25.10
22/01/2019 15:01,25.10
22/01/2019 15:31,25.22
22/01/2019 16:01,25.77
22/01/2019 16:31,25.90
22/01/2019 17:01,25.83
22/01/2019 17:31,25.33
22/01/2019 18:01,25.10
22/01/2019 18:31,25.03
22/01/2019 19:01,25.00
22/01/2019 19:31,25.00
22/01/2019 20:01,24.97
22/01/2019 20:31,24.90
22/01/2019 21:01,24.90
22/01/2019 21:31,24.90
22/01/2019 22:01,24.90
22/01/2019 22:31,24.68
22/01/2019 23:01,23.92
22/01/2019 23:31,23.62
23/01/2019 00:01,23.60
23/01/2019 00:31,23.60
23/01/2019 01:01,23.60
23/01/2019 01:31,23.50
23/01/2019 02:01,23.42
23/01/2019 02:31,23.40
23/01/2019 03:01,23.32
23/01/2019 03:31,23.30
23/01/2019 04:01,23.30
23/01/2019 04:31,23.28
23/01/2019 05:01,23.20
23/01/2019 05:31,23.10
23/01/2019 06:01,23.25
23/01/2019 06:31,23.63
23/01/2019 07:01,24.12
23/01/2019 07:31,24.65
23/01/2019 08:01,24.93
23/01/2019 08:31,25.52
23/01/2019 09:01,25.95
23/01/2019 09:31,26.38
23/01/2019 10:01,27.07
23/01/2019 10:31,27.62
23/01/2019 11:01,28.15
23/01/2019 11:31,28.53
23/01/2019 12:01,29.05
23/01/2019 12:31,29.60
23/01/2019 13:01,29.65
23/01/2019 13:31,30.15
23/01/2019 14:01,29.98
23/01/2019 14:31,29.72
23/01/2019 15:01,29.37
23/01/2019 15:31,28.77
23/01/2019 16:01,28.33
23/01/2019 16:31,27.80
23/01/2019 17:01,27.28
23/01/2019 17:31,26.75
23/01/2019 18:01,26.32
23/01/2019 18:31,26.03
23/01/2019 19:01,25.87
23/01/2019 19:31,25.65
23/01/2019 20:01,25.38
23/01/2019 20:31,25.15
23/01/2019 21:01,25.10
23/01/2019 21:31,25.10
23/01/2019 22:01,25.10
23/01/2019 22:31,25.10
23/01/2019 23:01,25.03
23/01/2019 23:31,25.00
24/01/2019 00:01,24.93
24/01/2019 00:31,24.83
24/01/2019 01:01,24.73
24/01/2019 01:31,24.63
24/01/2019 02:01,24.55
24/01/2019 02:31,24.47
24/01/2019 03:01,24.40
24/01/2019 03:31,24.37
24/01/2019 04:01,24.30
24/01/2019 04:31,24.27
24/01/2019 05:01,24.20
24/01/2019 05:31,24.12
24/01/2019 06:01,24.28
24/01/2019 06:31,24.75
24/01/2019 07:01,25.05
24/01/2019 07:31,25.33
24/01/2019 08:01,26.47
24/01/2019 08:31,27.47
24/01/2019 09:01,28.13
24/01/2019 09:31,28.72
24/01/2019 10:01,29.38
24/01/2019 10:31,29.90
24/01/2019 11:01,30.32
24/01/2019 11:31,30.70
24/01/2019 12:01,30.97
24/01/2019 12:31,31.33
24/01/2019 13:01,31.78
24/01/2019 13:31,31.78
24/01/2019 14:01,31.35
24/01/2019 14:31,30.58
24/01/2019 15:01,30.33
24/01/2019 15:31,29.95
24/01/2019 16:01,29.53
24/01/2019 16:31,29.10
24/01/2019 17:01,28.57
24/01/2019 17:31,28.12
24/01/2019 18:01,27.78
24/01/2019 18:31,27.40
24/01/2019 19:01,27.03
24/01/2019 19:31,26.72
24/01/2019 20:01,26.53
24/01/2019 20:31,26.42
24/01/2019 21:01,26.37
24/01/2019 21:31,26.30
24/01/2019 22:01,26.22
24/01/2019 22:31,26.12
24/01/2019 23:01,25.98
24/01/2019 23:31,25.90
25/01/2019 00:01,25.78
25/01/2019 00:31,25.58
25/01/2019 01:01,25.38
25/01/2019 01:31,25.18
25/01/2019 02:01,25.10
25/01/2019 02:31,25.10
25/01/2019 03:01,25.03
25/01/2019 03:31,25.00
25/01/2019 04:01,24.98
25/01/2019 04:31,24.90
25/01/2019 05:01,24.90
25/01/2019 05:31,24.77
25/01/2019 06:01,24.80
25/01/2019 06:31,24.97
25/01/2019 07:01,25.08
25/01/2019 07:31,25.22
25/01/2019 08:01,25.80
25/01/2019 08:31,25.98
25/01/2019 09:01,26.30
25/01/2019 09:31,26.83
25/01/2019 10:01,27.40
25/01/2019 10:31,27.92
25/01/2019 11:01,28.35
25/01/2019 11:31,29.05
25/01/2019 12:01,29.62
25/01/2019 12:31,29.92
25/01/2019 13:01,30.02
25/01/2019 13:31,30.00
25/01/2019 14:01,29.50
25/01/2019 14:31,29.53
25/01/2019 15:01,29.85
25/01/2019 15:31,29.65
25/01/2019 16:01,29.25
25/01/2019 16:31,28.73
25/01/2019 17:01,28.15
25/01/2019 17:31,27.65
25/01/2019 18:01,27.32
25/01/2019 18:31,26.93
25/01/2019 19:01,26.57
25/01/2019 19:31,26.25
25/01/2019 20:01,26.03
25/01/2019 20:31,25.92
25/01/2019 21:01,25.88
25/01/2019 21:31,25.72
25/01/2019 22:01,25.52
25/01/2019 22:31,25.30
25/01/2019 23:01,25.12
25/01/2019 23:31,25.10
26/01/2019 00:01,25.10
26/01/2019 00:31,25.10
26/01/2019 01:01,25.10
26/01/2019 01:31,25.10
26/01/2019 02:01,25.10
26/01/2019 02:31,25.10
26/01/2019 03:01,25.10
26/01/2019 03:31,25.02
26/01/2019 04:01,25.00
26/01/2019 04:31,24.98
26/01/2019 05:01,24.90
26/01/2019 05:31,24.85
26/01/2019 06:01,24.92
26/01/2019 06:31,25.05
26/01/2019 07:01,25.35
26/01/2019 07:31,25.95
26/01/2019 08:01,26.52
26/01/2019 08:31,27.25
26/01/2019 09:01,27.75
26/01/2019 09:31,28.20
26/01/2019 10:01,28.25
26/01/2019 10:31,28.55
26/01/2019 11:01,29.05
26/01/2019 11:31,29.90
26/01/2019 12:01,30.65
26/01/2019 12:31,30.97
26/01/2019 13:01,31.30
26/01/2019 13:31,32.18
26/01/2019 14:01,32.52
26/01/2019 14:31,32.80
26/01/2019 15:01,31.50
26/01/2019 15:31,30.08
26/01/2019 16:01,29.13
26/01/2019 16:31,28.43
26/01/2019 17:01,27.93
26/01/2019 17:31,27.43
26/01/2019 18:01,27.03
26/01/2019 18:31,26.67
26/01/2019 19:01,26.30
26/01/2019 19:31,26.03
26/01/2019 20:01,25.90
26/01/2019 20:31,25.87
26/01/2019 21:01,25.68
26/01/2019 21:31,25.38
26/01/2019 22:01,25.12
26/01/2019 22:31,25.10
26/01/2019 23:01,25.10
26/01/2019 23:31,25.10
27/01/2019 00:01,25.10
27/01/2019 00:31,25.10
27/01/2019 01:01,25.10
27/01/2019 01:31,25.00
27/01/2019 02:01,25.00
27/01/2019 02:31,24.92
27/01/2019 03:01,24.90
27/01/2019 03:31,24.90
27/01/2019 04:01,24.90
27/01/2019 04:31,24.80
27/01/2019 05:01,24.77
27/01/2019 05:31,24.70
27/01/2019 06:01,24.85
27/01/2019 06:31,25.03
27/01/2019 07:01,25.25
27/01/2019 07:31,26.05
27/01/2019 08:01,27.17
27/01/2019 08:31,28.33
27/01/2019 09:01,28.97
27/01/2019 09:31,29.67
27/01/2019 10:01,29.87
27/01/2019 10:31,30.93
27/01/2019 11:01,31.35
27/01/2019 11:31,31.63
27/01/2019 12:01,31.75
27/01/2019 12:31,32.92
27/01/2019 13:01,32.57
27/01/2019 13:31,32.05
27/01/2019 14:01,33.02
27/01/2019 14:31,32.50
27/01/2019 15:01,31.55
27/01/2019 15:31,29.98
27/01/2019 16:01,28.95
27/01/2019 16:31,28.37
27/01/2019 17:01,28.08
27/01/2019 17:31,27.93
27/01/2019 18:01,27.38
27/01/2019 18:31,26.85
27/01/2019 19:01,26.28
27/01/2019 19:31,26.05
27/01/2019 20:01,25.93
27/01/2019 20:31,25.90
27/01/2019 21:01,25.75
27/01/2019 21:31,25.52
27/01/2019 22:01,25.27
27/01/2019 22:31,25.10
27/01/2019 23:01,25.10
27/01/2019 23:31,25.10
28/01/2019 00:01,25.10
28/01/2019 00:31,25.10
28/01/2019 01:01,25.10
28/01/2019 01:31,25.10
28/01/2019 02:01,25.10
28/01/2019 02:31,25.10
28/01/2019 03:01,25.10
28/01/2019 03:31,25.10
28/01/2019 04:01,25.10
28/01/2019 04:31,25.10
28/01/2019 05:01,25.10
28/01/2019 05:31,25.10
28/01/2019 06:01,25.10
28/01/2019 06:31,25.12
28/01/2019 07:01,25.62
28/01/2019 07:31,26.17
28/01/2019 08:01,26.88
28/01/2019 08:31,27.65
28/01/2019 09:01,28.28
28/01/2019 09:31,28.87
28/01/2019 10:01,29.68
28/01/2019 10:31,30.43
28/01/2019 11:01,30.87
28/01/2019 11:31,30.90
28/01/2019 12:01,31.43
28/01/2019 12:31,31.42
28/01/2019 13:01,31.80
28/01/2019 13:31,32.45
28/01/2019 14:01,31.10
28/01/2019 14:31,30.78
28/01/2019 15:01,30.88
28/01/2019 15:31,29.82
28/01/2019 16:01,29.08
28/01/2019 16:31,28.32
28/01/2019 17:01,27.85
28/01/2019 17:31,27.58
28/01/2019 18:01,27.35
28/01/2019 18:31,27.12
28/01/2019 19:01,26.77
28/01/2019 19:31,26.23
28/01/2019 20:01,25.82
28/01/2019 20:31,25.37
28/01/2019 21:01,25.05
28/01/2019 21:31,24.77
28/01/2019 22:01,24.30
28/01/2019 22:31,24.05
28/01/2019 23:01,24.00
28/01/2019 23:31,23.93
29/01/2019 00:01,23.83
29/01/2019 00:31,23.80
29/01/2019 01:01,23.80
29/01/2019 01:31,23.80
29/01/2019 02:01,23.82
29/01/2019 02:31,23.90
29/01/2019 03:01,23.82
29/01/2019 03:31,23.75
29/01/2019 04:01,23.63
29/01/2019 04:31,23.60
29/01/2019 05:01,23.60
29/01/2019 05:31,23.60
29/01/2019 06:01,23.53
29/01/2019 06:31,23.65
29/01/2019 07:01,23.85
29/01/2019 07:31,24.17
29/01/2019 08:01,24.37
29/01/2019 08:31,24.72
29/01/2019 09:01,24.95
29/01/2019 09:31,25.43
29/01/2019 10:01,26.13
29/01/2019 10:31,27.28
29/01/2019 11:01,28.27
29/01/2019 11:31,29.27
29/01/2019 12:01,29.90
29/01/2019 12:31,29.78
29/01/2019 13:01,29.15
29/01/2019 13:31,29.15
29/01/2019 14:01,29.17
29/01/2019 14:31,28.87
29/01/2019 15:01,28.80
29/01/2019 15:31,28.60
29/01/2019 16:01,27.97
29/01/2019 16:31,27.62
29/01/2019 17:01,27.15
29/01/2019 17:31,26.77
29/01/2019 18:01,26.55
29/01/2019 18:31,26.28
29/01/2019 19:01,26.03
29/01/2019 19:31,25.88
29/01/2019 20:01,25.73
29/01/2019 20:31,25.47
29/01/2019 21:01,25.20
29/01/2019 21:31,25.10
29/01/2019 22:01,25.10
29/01/2019 22:31,25.13
29/01/2019 23:01,25.25
29/01/2019 23:31,25.30
30/01/2019 00:01,25.30
30/01/2019 00:31,25.18
30/01/2019 01:01,25.10
30/01/2019 01:31,25.10
30/01/2019 02:01,25.10
30/01/2019 02:31,25.10
30/01/2019 03:01,25.08
30/01/2019 03:31,25.00
30/01/2019 04:01,24.97
30/01/2019 04:31,24.85
30/01/2019 05:01,24.75
30/01/2019 05:31,24.58
30/01/2019 06:01,24.53
30/01/2019 06:31,24.82
30/01/2019 07:01,25.05
30/01/2019 07:31,25.65
30/01/2019 08:01,26.57
30/01/2019 08:31,27.45
30/01/2019 09:01,27.85
30/01/2019 09:31,28.10
30/01/2019 10:01,28.92
30/01/2019 10:31,28.93
30/01/2019 11:01,29.82
30/01/2019 11:31,29.92
30/01/2019 12:01,29.87
30/01/2019 12:31,30.67
30/01/2019 13:01,30.78
30/01/2019 13:31,30.63
30/01/2019 14:01,31.83
30/01/2019 14:31,31.28
30/01/2019 15:01,31.13
30/01/2019 15:31,30.08
30/01/2019 16:01,29.20
30/01/2019 16:31,28.40
30/01/2019 17:01,27.88
30/01/2019 17:31,27.58
30/01/2019 18:01,27.22
30/01/2019 18:31,26.78
30/01/2019 19:01,26.35
30/01/2019 19:31,25.88
30/01/2019 20:01,25.55
30/01/2019 20:31,25.28
30/01/2019 21:01,25.12
30/01/2019 21:31,25.10
30/01/2019 22:01,25.10
30/01/2019 22:31,25.10
30/01/2019 23:01,25.10
30/01/2019 23:31,25.10
31/01/2019 00:01,25.10
31/01/2019 00:31,25.10
31/01/2019 01:01,25.10
31/01/2019 01:31,25.10
31/01/2019 02:01,25.10
31/01/2019 02:31,25.10
31/01/2019 03:01,25.10
31/01/2019 03:31,25.10
31/01/2019 04:01,25.10
31/01/2019 04:31,25.10
31/01/2019 05:01,25.10
31/01/2019 05:31,25.10
31/01/2019 06:01,25.10
31/01/2019 06:31,25.10
31/01/2019 07:01,25.10
31/01/2019 07:31,25.10
31/01/2019 08:01,25.10
31/01/2019 08:31,25.10
31/01/2019 09:01,25.10
31/01/2019 09:31,25.10
31/01/2019 10:01,25.28
31/01/2019 10:31,25.47
31/01/2019 11:01,25.78
31/01/2019 11:31,25.90
31/01/2019 12:01,25.90
31/01/2019 12:31,25.95
31/01/2019 13:01,26.18
31/01/2019 13:31,26.57
31/01/2019 14:01,27.75
31/01/2019 14:35,27.80
31/01/2019 15:06,26.35
31/01/2019 15:36,26.27
31/01/2019 16:06,26.15
31/01/2019 16:36,26.00
31/01/2019 17:06,25.88
31/01/2019 17:36,25.70
31/01/2019 18:06,25.30
31/01/2019 18:34,25.10
31/01/2019 19:04,25.10
31/01/2019 19:34,26.43
12/02/2019 08:52,29.40
12/02/2019 09:22,29.92
12/02/2019 09:52,30.05
12/02/2019 10:22,30.07
12/02/2019 10:52,30.43
12/02/2019 11:22,30.62
12/02/2019 11:52,30.65
12/02/2019 12:22,30.72
12/02/2019 12:52,31.37
12/02/2019 13:22,31.18
12/02/2019 13:52,29.22
12/02/2019 14:22,28.65
12/02/2019 14:52,28.08
12/02/2019 15:22,27.25
12/02/2019 15:52,26.73
12/02/2019 16:22,26.27
12/02/2019 16:52,25.92
12/02/2019 17:22,25.90
12/02/2019 17:52,25.90
12/02/2019 18:22,25.82
12/02/2019 18:52,25.60
12/02/2019 19:22,25.38
12/02/2019 19:52,25.12
12/02/2019 20:22,25.02
12/02/2019 20:52,24.97
12/02/2019 21:22,24.90
12/02/2019 21:52,24.80
12/02/2019 22:22,24.65
12/02/2019 22:52,24.57
12/02/2019 23:22,24.48
12/02/2019 23:52,24.40
13/02/2019 00:22,24.30
13/02/2019 00:52,24.30
13/02/2019 01:22,24.30
13/02/2019 01:52,24.30
13/02/2019 02:22,24.30
13/02/2019 02:52,24.25
13/02/2019 03:22,24.30
13/02/2019 03:52,24.40
13/02/2019 04:22,24.70
13/02/2019 04:52,25.02
13/02/2019 05:22,25.63
13/02/2019 05:52,26.00
13/02/2019 06:22,26.52
13/02/2019 06:51,27.20
13/02/2019 07:21,27.95
13/02/2019 07:51,27.95
13/02/2019 08:21,27.93
13/02/2019 08:51,28.75
13/02/2019 09:21,29.02
13/02/2019 09:51,29.40
13/02/2019 10:21,29.30
13/02/2019 10:51,29.12
13/02/2019 11:21,29.47
13/02/2019 11:51,29.15
13/02/2019 12:21,29.37
13/02/2019 12:51,29.42
13/02/2019 13:21,29.72
13/02/2019 13:51,29.52
13/02/2019 14:21,28.37
13/02/2019 14:51,27.68
13/02/2019 15:21,27.38
13/02/2019 15:51,27.12
13/02/2019 16:21,26.87
13/02/2019 16:51,26.55
13/02/2019 17:21,26.25
13/02/2019 17:51,26.10
13/02/2019 18:21,25.93
13/02/2019 18:51,25.62
13/02/2019 19:21,25.35
13/02/2019 19:51,25.08
13/02/2019 20:21,24.92
13/02/2019 20:51,24.78
13/02/2019 21:21,24.63
13/02/2019 21:51,24.48
13/02/2019 22:21,24.40
13/02/2019 22:51,24.30
13/02/2019 23:21,24.23
13/02/2019 23:51,24.20
14/02/2019 00:21,24.20
14/02/2019 00:51,24.27
14/02/2019 01:21,24.30
14/02/2019 01:51,24.23
14/02/2019 02:21,24.20
14/02/2019 02:51,24.10
14/02/2019 03:21,24.10
14/02/2019 03:51,24.10
14/02/2019 04:21,24.52
14/02/2019 04:51,24.93
14/02/2019 05:21,25.28
14/02/2019 05:51,25.85
14/02/2019 06:21,26.32
14/02/2019 06:51,27.55
14/02/2019 07:21,28.60
14/02/2019 07:51,29.07
14/02/2019 08:21,29.70
14/02/2019 08:51,29.70
14/02/2019 09:21,30.65
14/02/2019 09:51,30.88
14/02/2019 10:21,30.48
14/02/2019 10:51,30.40
14/02/2019 11:21,30.83
14/02/2019 11:51,30.22
14/02/2019 12:21,29.25
14/02/2019 12:51,29.08
14/02/2019 13:21,29.07
14/02/2019 13:51,29.18
14/02/2019 14:21,28.83
14/02/2019 14:51,28.23
14/02/2019 15:21,27.82
14/02/2019 15:51,26.98
14/02/2019 16:21,25.37
14/02/2019 16:51,25.08
14/02/2019 17:21,25.00
14/02/2019 17:51,24.98
14/02/2019 18:21,24.90
14/02/2019 18:51,24.90
14/02/2019 19:21,24.90
14/02/2019 19:51,24.92
14/02/2019 20:21,25.00
14/02/2019 20:51,25.00
14/02/2019 21:21,25.00
14/02/2019 21:51,25.00
14/02/2019 22:21,25.00
14/02/2019 22:51,25.00
14/02/2019 23:21,25.00
14/02/2019 23:51,25.00
15/02/2019 00:21,24.97
15/02/2019 00:51,24.87
15/02/2019 01:21,24.78
15/02/2019 01:51,24.72
15/02/2019 02:21,24.80
15/02/2019 02:51,24.90
15/02/2019 03:21,25.00
15/02/2019 03:51,25.08
15/02/2019 04:21,25.10
15/02/2019 04:51,25.20
15/02/2019 05:21,25.75
15/02/2019 05:51,25.90
15/02/2019 06:21,25.90
15/02/2019 06:51,25.93
15/02/2019 07:21,26.87
15/02/2019 07:51,27.98
15/02/2019 08:21,28.58
15/02/2019 08:51,29.60
15/02/2019 09:21,30.27
15/02/2019 09:51,30.88
15/02/2019 10:21,31.08
15/02/2019 10:51,31.48
15/02/2019 11:21,31.38
15/02/2019 11:51,31.70
15/02/2019 12:21,32.45
15/02/2019 12:51,30.77
15/02/2019 13:21,29.18
15/02/2019 13:51,27.72
15/02/2019 14:21,26.75
15/02/2019 14:51,26.03
15/02/2019 15:21,25.85
15/02/2019 15:51,25.62
15/02/2019 16:21,25.40
15/02/2019 16:51,25.22
15/02/2019 17:21,25.10
15/02/2019 17:51,25.10
15/02/2019 18:21,25.10
15/02/2019 18:51,25.10
15/02/2019 19:21,25.10
15/02/2019 19:51,25.10
15/02/2019 20:21,25.02
15/02/2019 20:51,25.00
15/02/2019 21:21,25.00
15/02/2019 21:51,25.00
15/02/2019 22:21,25.00
15/02/2019 22:51,25.03
15/02/2019 23:21,25.10
15/02/2019 23:51,25.08
16/02/2019 00:21,24.88
16/02/2019 00:51,24.35
16/02/2019 01:21,23.98
16/02/2019 01:51,23.90
16/02/2019 02:21,23.93
16/02/2019 02:51,24.00
16/02/2019 03:21,24.00
16/02/2019 03:51,24.00
16/02/2019 04:21,24.00
16/02/2019 04:51,24.20
16/02/2019 05:21,24.40
16/02/2019 05:51,24.65
16/02/2019 06:21,24.87
16/02/2019 06:51,25.03
16/02/2019 07:21,25.13
16/02/2019 07:51,25.77
16/02/2019 08:21,26.68
16/02/2019 08:51,28.20
16/02/2019 09:21,29.15
16/02/2019 09:51,29.57
16/02/2019 10:21,29.98
16/02/2019 10:51,30.30
16/02/2019 11:21,31.05
16/02/2019 11:51,31.02
16/02/2019 12:21,30.73
16/02/2019 12:51,29.88
16/02/2019 13:21,29.02
16/02/2019 13:51,28.23
16/02/2019 14:21,27.78
16/02/2019 14:51,27.42
16/02/2019 15:21,27.02
16/02/2019 15:51,26.65
16/02/2019 16:21,26.40
16/02/2019 16:51,26.20
16/02/2019 17:21,26.07
16/02/2019 17:51,25.98
16/02/2019 18:21,25.90
16/02/2019 18:51,25.90
16/02/2019 19:21,25.83
16/02/2019 19:51,25.62
16/02/2019 20:21,25.42
16/02/2019 20:51,25.22
16/02/2019 21:21,25.10
16/02/2019 21:51,25.10
16/02/2019 22:21,25.10
16/02/2019 22:51,25.10
16/02/2019 23:21,25.10
16/02/2019 23:51,25.10
17/02/2019 00:21,25.07
17/02/2019 00:51,25.00
17/02/2019 01:21,25.00
17/02/2019 01:51,25.00
17/02/2019 02:21,25.00
17/02/2019 02:51,25.00
17/02/2019 03:21,25.00
17/02/2019 03:51,25.02
17/02/2019 04:21,25.10
17/02/2019 04:51,25.10
17/02/2019 05:21,25.02
17/02/2019 05:51,24.83
17/02/2019 06:21,25.00
17/02/2019 06:51,25.20
17/02/2019 07:21,26.03
17/02/2019 07:51,26.70
17/02/2019 08:21,27.07
17/02/2019 08:51,27.35
17/02/2019 09:21,27.48
17/02/2019 09:51,27.93
17/02/2019 10:21,28.17
17/02/2019 10:51,28.52
17/02/2019 11:21,29.75
17/02/2019 11:51,30.65
17/02/2019 12:21,29.23
17/02/2019 12:51,27.73
17/02/2019 13:21,27.68
17/02/2019 13:51,26.10
17/02/2019 14:21,25.28
17/02/2019 14:51,25.07
17/02/2019 15:21,25.10
17/02/2019 15:51,25.00
17/02/2019 16:21,25.00
17/02/2019 16:51,25.00
17/02/2019 17:21,25.00
17/02/2019 17:51,25.00
17/02/2019 18:21,24.98
17/02/2019 18:51,24.90
17/02/2019 19:21,24.90
17/02/2019 19:51,24.90
17/02/2019 20:21,24.90
17/02/2019 20:51,24.90
17/02/2019 21:21,24.88
17/02/2019 21:51,24.75
17/02/2019 22:21,24.70
17/02/2019 22:51,24.62
17/02/2019 23:21,24.60
17/02/2019 23:51,24.58
18/02/2019 00:21,24.45
18/02/2019 00:51,24.37
18/02/2019 01:21,24.28
18/02/2019 01:51,24.18
18/02/2019 02:21,24.10
18/02/2019 02:51,24.10
18/02/2019 03:21,24.18
18/02/2019 03:51,24.22
18/02/2019 04:21,24.37
18/02/2019 04:51,24.62
18/02/2019 05:21,24.93
18/02/2019 05:51,25.28
18/02/2019 06:21,25.58
18/02/2019 06:51,25.82
18/02/2019 07:21,26.25
18/02/2019 07:51,27.18
18/02/2019 08:21,27.58
18/02/2019 08:51,28.30
18/02/2019 09:21,29.22
18/02/2019 09:51,29.85
18/02/2019 10:21,29.10
18/02/2019 10:51,29.15
18/02/2019 11:21,30.25
18/02/2019 11:51,31.33
18/02/2019 12:21,29.33
18/02/2019 12:51,28.03
18/02/2019 13:21,29.13
18/02/2019 13:51,29.52
18/02/2019 14:21,28.05
18/02/2019 14:51,27.37
18/02/2019 15:21,26.75
18/02/2019 15:51,26.35
18/02/2019 16:21,26.13
18/02/2019 16:51,25.92
18/02/2019 17:21,25.62
18/02/2019 17:51,25.42
18/02/2019 18:21,25.18
18/02/2019 18:51,25.03
18/02/2019 19:21,25.00
18/02/2019 19:51,24.93
18/02/2019 20:21,24.83
18/02/2019 20:51,24.85
18/02/2019 21:21,24.90
18/02/2019 21:51,24.85
18/02/2019 22:21,24.70
18/02/2019 22:51,24.55
18/02/2019 23:21,24.43
18/02/2019 23:51,24.35
19/02/2019 00:21,24.28
19/02/2019 00:51,24.20
19/02/2019 01:21,24.08
19/02/2019 01:51,23.97
19/02/2019 02:21,23.88
19/02/2019 02:51,23.82
19/02/2019 03:21,23.90
19/02/2019 03:51,24.08
19/02/2019 04:21,24.37
19/02/2019 04:51,24.83
19/02/2019 05:21,25.43
19/02/2019 05:51,26.17
19/02/2019 06:21,27.62
19/02/2019 06:51,28.08
19/02/2019 07:21,28.00
19/02/2019 07:51,28.88
19/02/2019 08:21,28.90
19/02/2019 08:51,29.57
19/02/2019 09:21,30.35
19/02/2019 09:51,30.97
19/02/2019 10:21,30.98
19/02/2019 10:51,30.25
19/02/2019 11:21,31.32
19/02/2019 11:51,32.60
19/02/2019 12:21,32.75
19/02/2019 12:51,32.43
19/02/2019 13:21,32.45
19/02/2019 13:51,31.37
19/02/2019 14:21,29.03
19/02/2019 14:51,28.25
19/02/2019 15:21,27.68
19/02/2019 15:51,27.30
19/02/2019 16:21,27.00
19/02/2019 16:51,26.68
19/02/2019 17:21,26.38
19/02/2019 17:51,26.12
19/02/2019 18:21,25.93
19/02/2019 18:51,25.90
19/02/2019 19:21,25.90
19/02/2019 19:51,25.90
19/02/2019 20:21,25.78
19/02/2019 20:51,25.58
19/02/2019 21:21,25.38
19/02/2019 21:51,25.18
19/02/2019 22:21,25.10
19/02/2019 22:51,25.10
19/02/2019 23:21,25.02
19/02/2019 23:51,25.00
20/02/2019 00:21,24.93
20/02/2019 00:51,24.83
20/02/2019 01:21,24.73
20/02/2019 01:51,24.62
20/02/2019 02:21,24.53
20/02/2019 02:51,24.50
20/02/2019 03:21,24.62
20/02/2019 03:51,24.90
20/02/2019 04:21,25.08
20/02/2019 04:51,25.18
20/02/2019 05:21,25.97
20/02/2019 05:51,27.05
20/02/2019 06:21,27.88
20/02/2019 06:51,28.80
20/02/2019 07:21,29.95
